[train: 1, 900 / 1875] FPS: 80.2 (100.2)  ,  DataTime: 0.184 (0.080)  ,  ForwardTime: 0.135  ,  TotalTime: 0.399  ,  Loss/total: 8.07856  ,  Loss/giou: 0.71525  ,  Loss/l1: 0.11637  ,  Loss/location: 6.02416  ,  pro_loss: 0.21009  ,  IoU: 0.40017
[train: 1, 950 / 1875] FPS: 74.1 (105.7)  ,  DataTime: 0.209 (0.080)  ,  ForwardTime: 0.142  ,  TotalTime: 0.432  ,  Loss/total: 7.76286  ,  Loss/giou: 0.70257  ,  Loss/l1: 0.11309  ,  Loss/location: 5.75068  ,  pro_loss: 0.20793  ,  IoU: 0.41010
[train: 1, 1000 / 1875] FPS: 69.7 (105.7)  ,  DataTime: 0.231 (0.080)  ,  ForwardTime: 0.148  ,  TotalTime: 0.459  ,  Loss/total: 7.47797  ,  Loss/giou: 0.69051  ,  Loss/l1: 0.11001  ,  Loss/location: 5.50567  ,  pro_loss: 0.20599  ,  IoU: 0.41945
[train: 1, 1050 / 1875] FPS: 65.6 (27.0)  ,  DataTime: 0.254 (0.080)  ,  ForwardTime: 0.154  ,  TotalTime: 0.488  ,  Loss/total: 7.21627  ,  Loss/giou: 0.67895  ,  Loss/l1: 0.10711  ,  Loss/location: 5.28196  ,  pro_loss: 0.20422  ,  IoU: 0.42826
[train: 1, 1100 / 1875] FPS: 63.3 (142.5)  ,  DataTime: 0.269 (0.079)  ,  ForwardTime: 0.157  ,  TotalTime: 0.506  ,  Loss/total: 6.98014  ,  Loss/giou: 0.66893  ,  Loss/l1: 0.10468  ,  Loss/location: 5.07834  ,  pro_loss: 0.20259  ,  IoU: 0.43615
[train: 1, 1150 / 1875] FPS: 63.8 (119.2)  ,  DataTime: 0.267 (0.078)  ,  ForwardTime: 0.155  ,  TotalTime: 0.501  ,  Loss/total: 6.76104  ,  Loss/giou: 0.65882  ,  Loss/l1: 0.10221  ,  Loss/location: 4.89212  ,  pro_loss: 0.20110  ,  IoU: 0.44397
[train: 1, 1200 / 1875] FPS: 64.3 (134.2)  ,  DataTime: 0.266 (0.078)  ,  ForwardTime: 0.154  ,  TotalTime: 0.498  ,  Loss/total: 6.56198  ,  Loss/giou: 0.65002  ,  Loss/l1: 0.10005  ,  Loss/location: 4.72177  ,  pro_loss: 0.19973  ,  IoU: 0.45087
[train: 1, 1250 / 1875] FPS: 64.7 (140.7)  ,  DataTime: 0.264 (0.077)  ,  ForwardTime: 0.153  ,  TotalTime: 0.495  ,  Loss/total: 6.37435  ,  Loss/giou: 0.64114  ,  Loss/l1: 0.09797  ,  Loss/location: 4.56255  ,  pro_loss: 0.19845  ,  IoU: 0.45779
[train: 1, 1300 / 1875] FPS: 65.1 (130.7)  ,  DataTime: 0.262 (0.077)  ,  ForwardTime: 0.152  ,  TotalTime: 0.492  ,  Loss/total: 6.20346  ,  Loss/giou: 0.63312  ,  Loss/l1: 0.09601  ,  Loss/location: 4.41771  ,  pro_loss: 0.19727  ,  IoU: 0.46395
[train: 1, 1350 / 1875] FPS: 65.4 (143.0)  ,  DataTime: 0.261 (0.078)  ,  ForwardTime: 0.151  ,  TotalTime: 0.490  ,  Loss/total: 6.04221  ,  Loss/giou: 0.62521  ,  Loss/l1: 0.09417  ,  Loss/location: 4.28169  ,  pro_loss: 0.19617  ,  IoU: 0.47012
[train: 1, 1400 / 1875] FPS: 65.7 (135.6)  ,  DataTime: 0.259 (0.078)  ,  ForwardTime: 0.150  ,  TotalTime: 0.487  ,  Loss/total: 5.89172  ,  Loss/giou: 0.61786  ,  Loss/l1: 0.09242  ,  Loss/location: 4.15489  ,  pro_loss: 0.19515  ,  IoU: 0.47577
[train: 1, 1450 / 1875] FPS: 66.0 (122.9)  ,  DataTime: 0.258 (0.078)  ,  ForwardTime: 0.149  ,  TotalTime: 0.485  ,  Loss/total: 5.74948  ,  Loss/giou: 0.61058  ,  Loss/l1: 0.09075  ,  Loss/location: 4.03575  ,  pro_loss: 0.19420  ,  IoU: 0.48140
[train: 1, 1500 / 1875] FPS: 66.2 (64.5)  ,  DataTime: 0.258 (0.076)  ,  ForwardTime: 0.149  ,  TotalTime: 0.483  ,  Loss/total: 5.61883  ,  Loss/giou: 0.60419  ,  Loss/l1: 0.08921  ,  Loss/location: 3.92573  ,  pro_loss: 0.19330  ,  IoU: 0.48629
[train: 1, 1550 / 1875] FPS: 66.4 (129.6)  ,  DataTime: 0.257 (0.076)  ,  ForwardTime: 0.148  ,  TotalTime: 0.482  ,  Loss/total: 5.49222  ,  Loss/giou: 0.59728  ,  Loss/l1: 0.08759  ,  Loss/location: 3.82120  ,  pro_loss: 0.19247  ,  IoU: 0.49149
[train: 1, 1600 / 1875] FPS: 66.7 (56.3)  ,  DataTime: 0.257 (0.076)  ,  ForwardTime: 0.147  ,  TotalTime: 0.480  ,  Loss/total: 5.37601  ,  Loss/giou: 0.59126  ,  Loss/l1: 0.08624  ,  Loss/location: 3.72396  ,  pro_loss: 0.19168  ,  IoU: 0.49622
[train: 1, 1650 / 1875] FPS: 66.9 (97.3)  ,  DataTime: 0.257 (0.075)  ,  ForwardTime: 0.146  ,  TotalTime: 0.478  ,  Loss/total: 5.26639  ,  Loss/giou: 0.58545  ,  Loss/l1: 0.08492  ,  Loss/location: 3.63273  ,  pro_loss: 0.19096  ,  IoU: 0.50072
[train: 1, 1700 / 1875] FPS: 67.2 (138.1)  ,  DataTime: 0.257 (0.074)  ,  ForwardTime: 0.146  ,  TotalTime: 0.477  ,  Loss/total: 5.16135  ,  Loss/giou: 0.57962  ,  Loss/l1: 0.08356  ,  Loss/location: 3.54624  ,  pro_loss: 0.19027  ,  IoU: 0.50513
[train: 1, 1750 / 1875] FPS: 67.3 (105.1)  ,  DataTime: 0.257 (0.073)  ,  ForwardTime: 0.145  ,  TotalTime: 0.476  ,  Loss/total: 5.06436  ,  Loss/giou: 0.57466  ,  Loss/l1: 0.08242  ,  Loss/location: 3.46500  ,  pro_loss: 0.18963  ,  IoU: 0.50903
[train: 1, 1800 / 1875] FPS: 67.5 (137.8)  ,  DataTime: 0.257 (0.072)  ,  ForwardTime: 0.145  ,  TotalTime: 0.474  ,  Loss/total: 4.97079  ,  Loss/giou: 0.56950  ,  Loss/l1: 0.08125  ,  Loss/location: 3.38774  ,  pro_loss: 0.18901  ,  IoU: 0.51299
[train: 1, 1850 / 1875] FPS: 67.2 (31.2)  ,  DataTime: 0.260 (0.072)  ,  ForwardTime: 0.144  ,  TotalTime: 0.476  ,  Loss/total: 4.88292  ,  Loss/giou: 0.56477  ,  Loss/l1: 0.08015  ,  Loss/location: 3.31494  ,  pro_loss: 0.18842  ,  IoU: 0.51662
[train: 1, 1875 / 1875] FPS: 66.3 (123.7)  ,  DataTime: 0.266 (0.072)  ,  ForwardTime: 0.145  ,  TotalTime: 0.482  ,  Loss/total: 4.84054  ,  Loss/giou: 0.56244  ,  Loss/l1: 0.07964  ,  Loss/location: 3.27985  ,  pro_loss: 0.18813  ,  IoU: 0.51844
[train: 2, 50 / 1875] FPS: 27.9 (102.5)  ,  DataTime: 0.825 (0.078)  ,  ForwardTime: 0.243  ,  TotalTime: 1.147  ,  Loss/total: 1.65504  ,  Loss/giou: 0.37819  ,  Loss/l1: 0.03865  ,  Loss/location: 0.67204  ,  pro_loss: 0.16688  ,  IoU: 0.65988
[train: 2, 100 / 1875] FPS: 34.1 (127.9)  ,  DataTime: 0.651 (0.071)  ,  ForwardTime: 0.216  ,  TotalTime: 0.938  ,  Loss/total: 1.64294  ,  Loss/giou: 0.37581  ,  Loss/l1: 0.03896  ,  Loss/location: 0.66309  ,  pro_loss: 0.16703  ,  IoU: 0.66344
[train: 2, 150 / 1875] FPS: 41.5 (133.3)  ,  DataTime: 0.525 (0.061)  ,  ForwardTime: 0.185  ,  TotalTime: 0.771  ,  Loss/total: 1.64151  ,  Loss/giou: 0.37519  ,  Loss/l1: 0.03864  ,  Loss/location: 0.66453  ,  pro_loss: 0.16702  ,  IoU: 0.66315
[train: 2, 200 / 1875] FPS: 45.9 (54.1)  ,  DataTime: 0.471 (0.056)  ,  ForwardTime: 0.171  ,  TotalTime: 0.697  ,  Loss/total: 1.62996  ,  Loss/giou: 0.37327  ,  Loss/l1: 0.03836  ,  Loss/location: 0.65820  ,  pro_loss: 0.16703  ,  IoU: 0.66488
[train: 2, 250 / 1875] FPS: 49.6 (52.4)  ,  DataTime: 0.430 (0.053)  ,  ForwardTime: 0.162  ,  TotalTime: 0.645  ,  Loss/total: 1.63920  ,  Loss/giou: 0.37599  ,  Loss/l1: 0.03899  ,  Loss/location: 0.65883  ,  pro_loss: 0.16714  ,  IoU: 0.66349
[train: 2, 300 / 1875] FPS: 51.9 (142.2)  ,  DataTime: 0.407 (0.053)  ,  ForwardTime: 0.156  ,  TotalTime: 0.616  ,  Loss/total: 1.63551  ,  Loss/giou: 0.37437  ,  Loss/l1: 0.03897  ,  Loss/location: 0.65849  ,  pro_loss: 0.16711  ,  IoU: 0.66475
[train: 2, 350 / 1875] FPS: 54.2 (118.2)  ,  DataTime: 0.383 (0.055)  ,  ForwardTime: 0.152  ,  TotalTime: 0.590  ,  Loss/total: 1.63291  ,  Loss/giou: 0.37393  ,  Loss/l1: 0.03880  ,  Loss/location: 0.65761  ,  pro_loss: 0.16712  ,  IoU: 0.66508
[train: 2, 400 / 1875] FPS: 52.0 (104.6)  ,  DataTime: 0.401 (0.057)  ,  ForwardTime: 0.158  ,  TotalTime: 0.615  ,  Loss/total: 1.62898  ,  Loss/giou: 0.37367  ,  Loss/l1: 0.03872  ,  Loss/location: 0.65460  ,  pro_loss: 0.16708  ,  IoU: 0.66525
[train: 2, 450 / 1875] FPS: 49.1 (32.2)  ,  DataTime: 0.429 (0.057)  ,  ForwardTime: 0.166  ,  TotalTime: 0.652  ,  Loss/total: 1.62587  ,  Loss/giou: 0.37290  ,  Loss/l1: 0.03865  ,  Loss/location: 0.65344  ,  pro_loss: 0.16704  ,  IoU: 0.66581
[train: 2, 500 / 1875] FPS: 46.7 (97.3)  ,  DataTime: 0.459 (0.056)  ,  ForwardTime: 0.171  ,  TotalTime: 0.686  ,  Loss/total: 1.61721  ,  Loss/giou: 0.37099  ,  Loss/l1: 0.03835  ,  Loss/location: 0.65007  ,  pro_loss: 0.16703  ,  IoU: 0.66727
[train: 2, 550 / 1875] FPS: 45.1 (72.3)  ,  DataTime: 0.478 (0.057)  ,  ForwardTime: 0.175  ,  TotalTime: 0.709  ,  Loss/total: 1.61465  ,  Loss/giou: 0.37011  ,  Loss/l1: 0.03820  ,  Loss/location: 0.65003  ,  pro_loss: 0.16700  ,  IoU: 0.66784
[train: 2, 600 / 1875] FPS: 43.3 (50.0)  ,  DataTime: 0.499 (0.058)  ,  ForwardTime: 0.181  ,  TotalTime: 0.738  ,  Loss/total: 1.61396  ,  Loss/giou: 0.36986  ,  Loss/l1: 0.03830  ,  Loss/location: 0.64933  ,  pro_loss: 0.16698  ,  IoU: 0.66833
[train: 2, 650 / 1875] FPS: 42.4 (100.9)  ,  DataTime: 0.514 (0.058)  ,  ForwardTime: 0.184  ,  TotalTime: 0.755  ,  Loss/total: 1.61238  ,  Loss/giou: 0.36976  ,  Loss/l1: 0.03837  ,  Loss/location: 0.64765  ,  pro_loss: 0.16698  ,  IoU: 0.66859
[train: 2, 700 / 1875] FPS: 41.5 (11.8)  ,  DataTime: 0.525 (0.059)  ,  ForwardTime: 0.187  ,  TotalTime: 0.771  ,  Loss/total: 1.60819  ,  Loss/giou: 0.36869  ,  Loss/l1: 0.03816  ,  Loss/location: 0.64659  ,  pro_loss: 0.16696  ,  IoU: 0.66928
[train: 2, 750 / 1875] FPS: 41.0 (42.1)  ,  DataTime: 0.532 (0.059)  ,  ForwardTime: 0.189  ,  TotalTime: 0.780  ,  Loss/total: 1.60388  ,  Loss/giou: 0.36767  ,  Loss/l1: 0.03800  ,  Loss/location: 0.64513  ,  pro_loss: 0.16694  ,  IoU: 0.66999
[train: 2, 800 / 1875] FPS: 40.4 (20.2)  ,  DataTime: 0.543 (0.058)  ,  ForwardTime: 0.191  ,  TotalTime: 0.792  ,  Loss/total: 1.60116  ,  Loss/giou: 0.36695  ,  Loss/l1: 0.03791  ,  Loss/location: 0.64432  ,  pro_loss: 0.16693  ,  IoU: 0.67053
[train: 2, 850 / 1875] FPS: 39.9 (24.7)  ,  DataTime: 0.553 (0.058)  ,  ForwardTime: 0.191  ,  TotalTime: 0.802  ,  Loss/total: 1.59791  ,  Loss/giou: 0.36613  ,  Loss/l1: 0.03782  ,  Loss/location: 0.64318  ,  pro_loss: 0.16691  ,  IoU: 0.67129
[train: 2, 900 / 1875] FPS: 39.5 (34.4)  ,  DataTime: 0.560 (0.058)  ,  ForwardTime: 0.192  ,  TotalTime: 0.810  ,  Loss/total: 1.59364  ,  Loss/giou: 0.36497  ,  Loss/l1: 0.03763  ,  Loss/location: 0.64217  ,  pro_loss: 0.16690  ,  IoU: 0.67216
[train: 2, 950 / 1875] FPS: 39.1 (57.8)  ,  DataTime: 0.568 (0.058)  ,  ForwardTime: 0.193  ,  TotalTime: 0.818  ,  Loss/total: 1.58796  ,  Loss/giou: 0.36376  ,  Loss/l1: 0.03736  ,  Loss/location: 0.64025  ,  pro_loss: 0.16689  ,  IoU: 0.67298
[train: 2, 1000 / 1875] FPS: 38.7 (13.5)  ,  DataTime: 0.576 (0.057)  ,  ForwardTime: 0.194  ,  TotalTime: 0.827  ,  Loss/total: 1.58737  ,  Loss/giou: 0.36361  ,  Loss/l1: 0.03735  ,  Loss/location: 0.64001  ,  pro_loss: 0.16688  ,  IoU: 0.67307
[train: 2, 1050 / 1875] FPS: 38.3 (107.4)  ,  DataTime: 0.581 (0.058)  ,  ForwardTime: 0.196  ,  TotalTime: 0.835  ,  Loss/total: 1.58394  ,  Loss/giou: 0.36276  ,  Loss/l1: 0.03722  ,  Loss/location: 0.63896  ,  pro_loss: 0.16687  ,  IoU: 0.67373
